match_id,home_position,home_played_matches,home_wins,home_draws,home_loses,home_goals_scored,home_goals_conceded,home_goal_difference,home_team_wins_in_last_5_matches,home_team_draws_in_last_5_matches,home_team_loses_in_last_5_matches,home_team_scored_goals_in_last_5_matches,home_team_conceded_goals_in_last_5_matches,away_position,away_played_matches,away_wins,away_draws,away_loses,away_goals_scored,away_goals_conceded,away_goal_difference,away_team_wins_in_last_5_matches,away_team_draws_in_last_5_matches,away_team_loses_in_last_5_matches,away_team_scored_goals_in_last_5_matches,away_team_conceded_goals_in_last_5_matches,result,home_odds,draw_odds,away_odds
244,1,27,19,5,3,59,17,42,4,1,0,12,3,7,27,11,6,10,44,34,10,4,1,0,11,2,1,1.290,5.380,10.420
245,15,27,5,12,10,28,41,-13,2,3,0,8,4,14,27,8,4,15,34,56,-22,1,1,3,4,13,0,1.990,3.420,3.730
246,17,27,6,8,13,29,48,-19,2,0,3,4,11,9,27,11,4,12,36,48,-12,3,1,1,9,6,2,2.410,3.320,2.860
247,18,27,3,11,13,17,38,-21,0,2,3,1,10,16,27,6,9,12,31,50,-19,0,1,4,4,13,2,2.570,3.290,2.690
248,6,27,11,7,9,39,36,3,2,0,3,7,7,13,27,7,7,13,35,53,-18,3,1,1,8,6,2,1.680,3.740,4.990
249,11,27,9,4,14,25,38,-13,2,0,3,4,6,2,27,18,3,6,66,18,48,4,0,1,17,4,2,8.710,4.690,1.360
250,7,27,11,7,9,41,40,1,1,1,3,4,4,12,27,7,9,11,39,44,-5,2,0,3,9,8,2,2.070,3.380,3.470
251,9,27,9,11,7,35,38,-3,1,1,3,8,11,4,27,15,6,6,40,18,22,1,2,2,4,5,0,2.640,3.240,2.650
252,11,27,8,9,10,31,38,-7,2,1,2,7,12,3,27,17,2,8,60,34,26,3,0,2,10,6,1,2.910,3.330,2.370
253,2,28,19,3,6,67,18,49,4,0,1,16,4,14,28,6,12,10,30,42,-12,2,3,0,7,5,0,1.130,8.020,19.700
254,16,28,8,4,16,35,58,-23,1,1,3,5,13,8,28,11,7,10,41,43,-2,1,1,3,4,6,1,2.860,3.390,2.390
255,13,28,8,7,13,37,53,-16,4,1,0,9,2,12,28,9,4,15,25,39,-14,1,0,4,3,7,1,2.130,3.320,3.380
256,18,28,3,11,14,17,39,-22,0,2,3,1,7,10,28,8,10,10,32,39,-7,1,2,2,6,12,2,2.780,3.300,2.490
257,4,28,15,6,7,41,20,21,1,1,3,4,6,17,28,6,8,14,30,52,-22,2,0,3,5,12,1,1.600,3.740,5.880
258,6,28,11,7,10,48,38,10,3,2,0,11,5,11,28,8,9,11,42,44,-2,2,0,3,8,8,0,2.010,3.410,3.670
259,9,28,12,4,12,40,49,-9,4,1,0,12,5,1,28,19,6,3,63,21,42,3,2,0,13,6,2,5.560,3.930,1.590
260,15,28,7,9,12,32,50,-18,1,0,4,4,12,8,28,11,7,10,39,38,1,1,0,4,5,9,1,2.710,3.290,2.570
261,3,28,17,3,8,61,35,26,3,1,1,11,5,7,28,10,11,7,37,39,-2,2,1,2,9,9,0,1.690,3.710,4.900
262,15,29,6,12,11,31,44,-13,2,2,1,6,5,5,29,12,7,10,52,39,13,3,2,0,11,6,2,2.780,3.350,2.480
263,17,29,6,9,14,30,52,-22,1,1,3,4,12,13,29,8,8,13,39,55,-16,3,2,0,9,3,2,2.130,3.400,3.380
264,11,29,8,9,12,43,48,-5,2,0,3,8,10,16,29,8,5,16,36,59,-23,1,1,3,5,13,0,1.530,4.140,6.070
265,7,29,11,8,10,42,44,-2,1,2,2,5,6,4,29,15,7,7,41,20,21,1,2,2,4,5,1,2.430,3.350,2.870
266,1,29,20,6,3,66,22,44,3,2,0,14,6,2,29,20,3,6,69,19,50,5,0,0,18,3,0,2.550,3.340,2.700
267,8,29,10,11,8,37,42,-5,2,0,3,7,10,9,29,12,4,13,41,52,-11,4,0,1,13,8,0,2.100,3.440,3.370
268,10,29,9,10,10,34,40,-6,2,1,2,7,12,14,29,7,10,12,33,51,-18,1,1,3,5,9,0,2.170,3.340,3.290
269,7,29,11,8,10,40,39,1,0,1,4,4,10,18,29,3,11,15,18,41,-23,0,1,4,2,9,0,1.420,4.470,7.430
270,13,29,9,5,15,27,41,-14,0,1,4,4,9,3,29,18,3,8,64,35,29,4,1,0,13,3,0,3.000,3.320,2.320
271,5,30,13,7,10,55,40,15,4,1,0,14,7,8,30,11,9,10,44,46,-2,0,3,2,4,8,0,1.770,3.760,4.380
272,2,30,20,3,7,69,20,49,4,0,1,11,3,11,30,9,9,12,47,48,-1,2,0,3,10,9,1,1.300,5.240,10.170
273,14,30,7,10,13,33,55,-22,1,1,3,4,10,7,30,11,11,8,39,42,-3,3,0,2,9,7,0,2.330,3.320,2.990
274,18,30,3,11,16,19,44,-25,0,0,5,3,12,12,30,10,5,15,31,42,-11,1,1,3,7,8,2,2.900,3.330,2.380
275,6,30,12,8,10,43,40,3,1,1,3,5,8,17,30,6,9,15,31,54,-23,1,1,3,5,13,1,1.540,3.990,6.130
276,3,30,18,3,9,65,39,26,3,1,1,11,6,1,30,21,6,3,67,22,45,4,1,0,15,6,2,3.270,3.400,2.160
277,10,30,12,4,14,41,54,-13,3,0,2,10,8,15,30,6,12,12,32,47,-15,2,1,2,7,8,2,1.770,3.640,4.490
278,13,30,9,8,13,41,56,-15,4,1,0,11,4,9,30,10,10,10,38,40,-2,3,1,1,10,5,1,2.280,3.360,3.060
279,4,30,15,8,7,43,22,21,1,2,2,6,7,16,30,8,5,17,36,63,-27,0,1,4,4,17,0,1.500,4.160,6.520
280,12,31,9,10,12,47,48,-1,2,1,2,9,7,10,31,12,4,15,42,56,-14,2,0,3,8,9,1,1.980,3.570,3.640
281,1,31,22,6,3,69,23,46,4,1,0,16,7,4,31,16,8,7,46,22,24,1,2,2,7,6,0,1.440,4.200,7.510
282,16,31,8,5,18,36,66,-30,0,1,4,3,16,5,31,14,7,10,59,41,18,4,1,0,16,7,1,3.790,3.660,1.900
283,17,31,6,10,15,34,57,-23,1,2,2,8,10,18,31,3,11,17,19,46,-27,0,0,5,2,10,2,1.550,3.980,5.950
284,9,31,10,11,10,38,40,-2,3,2,0,9,3,6,31,12,9,10,46,43,3,1,2,2,7,9,2,2.380,3.360,2.890
285,12,31,11,5,15,33,42,-9,2,1,2,8,5,14,31,8,10,13,34,55,-21,2,1,2,4,7,1,2.190,3.330,3.260
286,8,31,11,9,11,45,50,-5,0,3,2,5,11,2,31,20,4,7,69,20,49,3,1,1,5,3,2,3.110,3.410,2.230
287,15,31,7,12,12,34,48,-14,2,1,2,7,8,3,31,18,3,10,66,41,25,2,1,2,8,7,1,3.140,3.380,2.220
288,7,31,11,11,9,39,43,-4,2,0,3,5,7,13,31,9,9,13,41,56,-15,3,2,0,8,3,1,1.860,3.550,4.130
289,2,32,21,4,7,71,21,50,3,1,1,5,3,5,32,14,8,10,60,42,18,3,2,0,16,8,0,1.670,3.830,4.850
290,13,32,9,10,13,41,56,-15,2,3,0,6,3,16,32,8,6,18,37,67,-30,0,2,3,3,11,0,2.270,3.400,2.990
291,14,32,8,11,13,35,56,-21,2,2,1,4,6,12,32,9,11,12,47,48,-1,2,2,1,8,4,1,2.120,3.330,3.400
292,9,32,10,11,11,38,41,-3,2,2,1,7,3,11,32,11,6,15,34,43,-9,2,2,1,9,5,2,1.910,3.490,3.890
293,18,32,4,11,17,21,47,-26,1,0,4,4,9,1,32,23,6,3,71,23,48,4,1,0,12,6,2,6.640,4.120,1.490
294,6,32,13,9,10,47,43,4,2,2,1,8,7,7,32,11,12,9,39,43,-4,2,1,2,4,5,0,1.850,3.560,4.090
295,4,32,16,8,8,46,24,22,1,2,2,6,6,15,32,7,13,12,35,49,-14,2,1,2,7,8,1,1.740,3.620,4.620
296,3,32,18,4,10,67,42,25,1,2,2,7,8,17,32,6,10,16,35,59,-24,0,2,3,6,11,0,1.450,4.330,6.720
297,10,32,12,5,15,42,56,-14,1,1,3,6,8,8,32,11,9,12,46,52,-6,0,2,3,5,12,0,2.080,3.490,3.330
298,15,33,7,14,12,35,49,-14,1,2,2,5,7,14,33,8,12,13,35,56,-21,1,3,1,3,6,0,2.400,3.350,2.830
299,1,33,24,6,3,76,25,51,5,0,0,13,4,12,33,10,10,13,45,57,-12,2,3,0,8,4,0,1.300,5.240,9.500
300,16,33,8,6,19,38,71,-33,0,2,3,3,13,2,33,22,4,7,73,21,52,3,1,1,6,3,2,4.690,3.880,1.670
301,7,33,11,12,10,39,44,-5,1,1,3,2,5,18,33,4,11,18,23,52,-29,1,0,4,6,13,0,1.350,4.730,8.400
302,17,33,6,10,17,35,63,-28,0,2,3,5,11,11,33,10,11,12,40,44,-4,2,1,2,8,5,0,1.950,3.590,3.580
303,13,33,9,12,12,47,48,-1,1,3,1,5,4,4,33,16,9,8,46,24,22,1,3,1,5,4,2,2.330,3.330,2.910
304,10,33,12,6,15,37,45,-8,3,2,0,12,6,5,33,14,9,10,48,43,5,3,2,0,9,5,2,2.520,3.350,2.670
305,6,33,14,8,11,60,44,16,3,1,1,12,6,8,33,13,5,15,45,57,-12,1,1,3,5,8,0,1.890,3.710,3.710
306,9,33,11,9,13,47,55,-8,0,2,3,6,12,3,33,19,4,10,71,42,29,2,1,2,10,7,2,2.510,3.470,2.620
336,17,3,0,0,3,2,6,-4,0,1,4,2,7,5,3,2,1,0,6,2,4,4,1,0,15,4,0,5.580,3.940,1.590
337,14,3,0,1,2,2,5,-3,0,2,3,2,8,15,3,0,1,2,1,5,-4,1,2,2,2,5,0,1.730,3.560,4.890
338,4,3,2,1,0,7,3,4,4,1,0,14,5,2,3,3,0,0,12,2,10,5,0,0,18,3,2,3.850,3.470,1.940
340,18,3,0,0,3,4,11,-7,0,0,5,7,17,3,3,2,1,0,9,4,5,3,1,1,11,6,0,2.490,3.380,2.730
341,14,3,1,0,2,3,5,-2,3,0,2,8,6,10,3,1,1,1,4,4,0,2,2,1,7,4,1,1.990,3.420,3.720
342,13,3,1,0,2,5,5,0,1,0,4,8,11,17,3,0,1,2,1,7,-6,1,1,3,4,11,1,1.920,3.510,3.870
343,1,4,4,0,0,14,2,12,5,0,0,18,3,10,4,1,2,1,2,5,-3,1,2,2,4,8,0,1.200,6.680,14.030
346,5,4,2,1,1,7,5,2,3,1,1,10,7,12,4,1,1,2,4,5,-1,1,1,3,4,8,0,1.520,4.070,6.460
347,18,4,0,1,3,1,7,-6,1,1,3,2,7,12,4,1,1,2,4,6,-2,2,1,2,8,7,2,3.060,3.280,2.330
348,8,4,1,2,1,6,6,0,1,2,2,6,10,11,4,1,1,2,7,7,0,1,1,3,9,10,2,2.580,3.390,2.640
349,6,4,2,1,1,10,7,3,3,1,1,12,8,7,4,2,1,1,6,5,1,2,1,2,7,9,0,2.130,3.350,3.410
350,9,4,1,2,1,5,5,0,2,2,1,8,5,15,4,1,0,3,5,8,-3,1,0,4,5,9,1,1.870,3.480,4.170
351,17,4,0,2,2,3,9,-6,1,2,2,6,11,16,4,1,0,3,7,12,-5,1,0,4,8,15,2,1.840,3.610,4.160
352,5,5,2,3,0,4,0,4,2,3,0,4,0,4,5,3,1,1,10,5,5,3,1,1,10,5,1,4.520,3.520,1.820
353,6,5,2,2,1,11,8,3,2,2,1,11,8,10,5,1,3,1,7,7,0,1,3,1,7,7,0,1.380,4.610,8.520
354,14,5,1,1,3,7,10,-3,1,1,3,7,10,4,5,3,1,1,14,8,6,3,1,1,14,8,0,2.300,3.410,3.010
355,11,5,2,0,3,10,12,-2,2,0,3,10,12,18,5,0,1,4,2,10,-8,0,1,4,2,10,1,1.760,3.660,4.530
356,8,5,2,1,2,7,7,0,2,1,2,7,7,16,5,1,1,3,2,8,-6,1,1,3,2,8,0,1.480,4.190,6.770
357,9,5,2,1,2,7,9,-2,2,1,2,7,9,17,5,0,2,3,3,12,-9,0,2,3,3,12,2,2.230,3.430,3.110
358,7,5,2,1,2,9,8,1,2,1,2,9,8,1,5,5,0,0,17,2,15,5,0,0,17,2,2,5.790,4.180,1.540
359,2,5,4,1,0,14,7,7,4,1,0,14,7,13,5,1,2,2,7,8,-1,1,2,2,7,8,0,1.740,3.720,4.530
360,14,5,1,2,2,2,8,-6,1,2,2,2,8,16,5,1,1,3,4,8,-4,1,1,3,4,8,2,2.210,3.370,3.220
361,18,6,0,2,4,2,10,-8,0,2,3,2,8,8,6,2,1,3,9,10,-1,2,1,2,8,8,0,2.760,3.410,2.490
362,1,6,6,0,0,19,2,17,5,0,0,16,2,8,6,2,1,3,10,12,-2,2,1,2,9,10,0,1.160,7.290,16.500
363,14,6,1,2,3,8,10,-2,1,1,3,7,9,12,6,2,1,3,7,11,-4,1,1,3,6,11,0,2.170,3.390,3.280
364,18,6,1,1,4,2,10,-8,1,1,3,2,7,9,6,2,1,3,8,10,-2,2,1,2,8,9,2,2.760,3.320,2.510
365,10,6,2,1,3,6,8,-2,2,0,3,5,7,6,6,2,4,0,6,2,4,1,4,0,4,2,0,1.880,3.390,4.240
366,4,6,3,2,1,12,7,5,3,1,1,10,5,17,6,1,2,3,2,10,-8,0,2,3,1,10,0,1.430,4.350,7.420
367,5,6,3,1,2,14,9,5,3,0,2,12,7,4,6,3,2,1,16,8,8,2,2,1,14,7,1,4.900,3.800,1.680
368,14,6,1,3,2,7,12,-5,0,3,2,5,11,2,6,5,1,0,16,8,8,4,1,0,14,7,0,2.310,3.410,2.990
369,16,6,1,2,3,5,12,-7,1,2,2,5,11,7,6,3,1,2,9,7,2,3,1,1,8,5,1,2.500,3.370,2.720
370,13,7,2,1,4,10,14,-4,2,1,2,9,8,18,7,1,1,5,2,11,-9,0,1,4,1,8,1,1.850,3.490,4.380
371,4,7,3,3,1,17,9,8,2,2,1,14,7,3,7,4,2,1,15,7,8,3,1,1,10,4,2,1.680,3.810,4.950
372,2,7,5,1,1,16,10,6,3,1,1,10,9,5,7,3,2,2,15,10,5,2,1,2,9,8,0,2.160,3.440,3.240
373,7,7,2,4,1,6,3,3,1,3,1,4,3,1,7,7,0,0,21,2,19,5,0,0,12,1,2,10.190,5.010,1.310
374,6,7,3,2,2,11,9,2,2,2,1,8,7,9,7,3,1,3,7,8,-1,3,0,2,6,6,1,1.660,3.780,5.210
375,13,7,2,1,4,10,13,-3,1,1,3,7,11,10,7,2,3,2,9,12,-3,1,2,2,7,11,0,2.180,3.380,3.280
376,18,7,1,2,4,2,13,-11,0,2,3,1,9,11,7,2,2,3,11,10,1,2,1,2,10,7,2,2.260,3.400,3.090
377,10,7,3,1,3,9,10,-1,3,1,1,9,7,15,7,1,3,3,7,14,-7,1,3,1,6,7,2,2.250,3.390,3.120
378,14,7,2,1,4,7,14,-7,1,0,4,5,13,16,7,1,2,4,5,11,-6,1,2,2,4,6,1,2.010,3.350,3.770
379,16,8,1,3,4,5,11,-6,1,2,2,4,6,10,8,3,1,4,9,11,-2,3,1,1,7,5,2,2.200,3.360,3.290
380,11,8,2,4,2,6,8,-2,1,2,2,4,8,18,8,1,2,5,2,15,-13,0,1,4,1,11,2,2.330,3.290,3.060
381,8,8,3,2,3,13,10,3,2,1,2,7,4,5,8,3,3,2,18,11,7,1,2,2,12,9,2,5.490,3.750,1.640
382,17,8,1,2,5,5,14,-9,0,2,3,4,9,10,8,3,1,4,14,13,1,2,1,2,9,8,1,2.670,3.340,2.590
383,9,8,3,2,3,9,10,-1,3,1,1,7,5,14,8,2,2,4,13,17,-4,2,2,1,9,6,0,2.050,3.420,3.560
384,3,8,5,2,1,17,8,9,3,1,1,10,5,15,8,2,2,4,7,14,-7,0,1,4,2,11,0,1.290,5.350,10.110
385,1,8,8,0,0,26,2,24,5,0,0,14,0,7,8,3,3,2,13,11,2,2,3,0,10,6,2,1.240,5.930,12.110
386,8,8,3,2,3,16,13,3,1,1,3,7,9,13,8,2,3,3,9,16,-7,1,2,2,5,12,2,1.920,3.500,3.930
387,12,8,2,3,3,8,14,-6,2,2,1,7,7,3,8,6,1,1,19,11,8,3,1,1,10,8,0,2.160,3.450,3.260
388,3,9,6,1,2,20,13,7,2,1,2,9,9,18,9,1,3,5,6,15,-9,0,2,3,4,9,1,1.610,3.950,5.560
389,4,9,4,3,2,20,11,9,2,2,1,12,6,8,9,3,3,3,10,15,-5,3,1,1,7,6,1,1.360,4.900,8.340
390,7,9,4,1,4,11,11,0,3,1,1,6,3,1,9,8,0,1,27,4,23,4,0,1,13,2,2,8.410,4.760,1.370
391,10,9,3,2,4,18,16,2,1,1,3,8,9,18,9,1,3,5,5,13,-8,1,2,2,4,6,0,1.730,3.620,4.800
392,14,9,2,2,5,13,20,-7,1,2,2,6,8,2,9,6,2,1,18,8,10,4,1,0,11,3,0,4.230,3.680,1.810
393,9,9,3,3,3,12,18,-6,2,1,2,7,13,12,9,3,2,4,13,12,1,2,0,3,7,6,1,2.200,3.330,3.280
394,15,9,2,2,5,7,15,-8,0,1,4,1,10,16,9,2,2,5,6,16,-10,1,0,4,4,11,0,2.540,3.340,2.720
395,5,9,4,3,2,15,12,3,3,2,0,11,6,15,9,2,4,3,7,12,-5,1,1,3,5,12,0,1.440,4.350,7.240
396,12,9,3,2,4,15,14,1,2,1,2,8,7,7,9,4,2,3,12,10,2,3,1,1,8,5,0,2.040,3.480,3.510
397,8,10,4,2,4,13,12,1,3,1,1,9,4,14,10,3,2,5,8,15,-7,1,1,3,1,6,0,1.800,3.570,4.400
398,18,10,1,3,6,5,15,-10,1,2,2,3,5,6,10,4,4,2,20,11,9,2,2,1,9,3,2,6.300,4.010,1.530
399,1,10,9,0,1,30,4,26,4,0,1,13,2,3,10,6,2,2,21,14,7,2,1,2,7,7,0,1.170,7.050,15.280
400,15,10,2,4,4,9,15,-6,0,1,4,5,15,13,10,3,2,5,16,22,-6,1,2,2,6,10,1,2.790,3.290,2.490
401,12,10,3,3,4,14,13,1,2,1,2,7,5,9,10,4,1,5,11,14,-3,3,0,2,4,4,1,2.050,3.440,3.520
402,2,10,6,2,2,20,11,9,3,1,1,10,6,8,10,4,2,4,17,15,2,2,1,2,8,7,0,1.480,4.360,6.440
403,17,10,1,4,5,7,16,-9,0,3,2,5,8,12,10,3,4,3,13,19,-6,2,1,2,6,12,2,2.610,3.230,2.710
404,11,10,3,4,3,10,15,-5,3,2,0,7,3,7,10,4,2,4,20,16,4,1,1,3,6,8,2,2.010,3.480,3.610
405,16,10,2,2,6,6,17,-11,1,0,4,4,9,5,10,5,3,2,18,14,4,3,2,0,11,7,0,3.190,3.430,2.180
406,4,11,5,4,2,23,12,11,2,2,1,7,4,17,11,1,4,6,9,20,-11,0,3,2,7,10,0,1.180,6.930,15.690
407,3,11,6,2,3,21,16,5,1,1,3,5,8,18,11,1,3,7,6,18,-12,1,1,3,4,8,0,1.760,3.680,4.540
408,10,11,4,2,5,11,14,-3,2,1,2,3,4,7,11,5,2,4,15,13,2,3,1,1,9,5,0,2.400,3.340,2.910
409,6,11,5,2,4,24,18,6,2,1,2,10,9,11,11,3,4,4,14,13,1,2,2,1,6,3,2,2.030,3.460,3.570
410,5,11,5,3,3,19,17,2,2,2,1,10,10,2,11,7,2,2,22,12,10,4,0,1,10,5,0,2.700,3.400,2.520
411,8,11,4,4,3,17,21,-4,3,1,1,10,9,12,11,3,4,4,12,19,-7,2,2,1,7,7,2,2.460,3.370,2.800
412,15,11,3,2,6,9,17,-8,1,1,3,2,6,1,11,10,0,1,32,4,28,4,0,1,13,2,1,11.310,5.390,1.280
413,13,11,3,3,5,17,23,-6,1,2,2,7,11,16,11,3,2,6,9,18,-9,2,0,3,7,8,2,2.300,3.380,3.020
414,12,11,4,2,5,18,17,1,2,1,2,9,7,15,11,2,5,4,10,16,-6,0,1,4,4,14,0,1.540,4.070,6.000
415,16,12,2,5,5,11,18,-7,0,1,4,5,15,9,12,5,2,5,12,14,-2,2,1,2,3,4,0,2.940,3.340,2.400
416,1,12,10,1,1,33,5,28,3,1,1,12,3,6,12,5,2,5,25,20,5,2,0,3,10,10,0,1.170,7.140,15.110
417,17,12,1,4,7,10,23,-13,0,3,2,8,12,16,12,3,3,6,10,18,-8,1,2,2,3,4,1,2.460,3.320,2.830
418,8,12,5,2,5,15,14,1,2,1,2,8,6,4,12,6,4,2,26,13,13,3,1,1,9,4,2,5.390,3.770,1.640
419,2,12,7,2,3,22,14,8,3,0,2,7,7,3,12,7,2,3,25,18,7,2,1,2,9,8,1,1.490,4.360,6.190
420,14,12,4,2,6,12,19,-7,3,0,2,10,6,7,12,5,2,5,20,18,2,3,1,1,10,5,1,2.250,3.470,3.040
421,18,12,1,3,8,8,22,-14,0,1,4,3,11,11,12,4,4,4,18,23,-5,2,1,2,9,11,1,2.350,3.310,3.010
422,10,12,4,4,4,16,14,2,2,2,1,5,4,12,12,4,4,4,14,20,-6,3,1,1,7,6,0,2.250,3.410,3.080
423,16,12,3,3,6,18,26,-8,1,2,2,8,12,5,12,6,3,3,21,17,4,3,1,1,10,8,2,3.080,3.430,2.250
424,2,13,7,4,2,28,14,14,4,1,0,10,3,14,13,3,5,5,13,18,-5,1,1,3,7,10,1,1.140,7.930,20.140
425,4,13,7,3,3,26,19,7,1,2,2,7,8,9,13,5,2,6,16,16,0,2,0,3,7,6,2,2.070,3.470,3.480
426,10,13,5,2,6,12,16,-4,2,1,2,3,5,3,13,7,3,3,23,15,8,2,1,2,6,7,0,4.300,3.620,1.820
427,8,13,5,2,6,25,25,0,2,0,3,9,12,17,13,1,5,7,10,23,-13,0,3,2,5,9,0,1.750,3.660,4.720
428,9,13,5,4,4,19,14,5,2,2,1,6,4,1,13,11,1,1,38,5,33,3,1,1,12,3,2,8.520,4.780,1.360
429,11,13,4,5,4,19,24,-5,2,2,1,10,8,14,13,4,3,6,13,20,-7,3,1,1,11,5,0,2.390,3.360,2.890
430,15,13,3,4,6,10,18,-8,1,2,2,3,4,16,13,3,3,7,19,28,-9,1,1,3,6,11,0,2.360,3.360,2.930
431,12,13,4,4,5,14,23,-9,2,1,2,6,9,18,13,1,4,8,9,23,-14,0,1,4,4,12,0,1.630,3.880,5.240
432,10,13,5,3,5,21,19,2,2,2,1,7,6,5,13,7,3,3,23,18,5,4,0,1,10,7,2,2.590,3.400,2.620
433,14,14,3,6,5,14,19,-5,1,2,2,7,7,5,14,7,3,4,27,22,5,1,2,2,7,9,0,2.920,3.340,2.410
434,18,14,1,4,9,10,25,-15,0,1,4,5,12,10,14,5,4,5,19,16,3,2,2,1,6,4,1,2.560,3.260,2.700
435,1,14,12,1,1,40,5,35,4,1,0,13,1,3,14,7,5,2,29,15,14,3,2,0,9,4,1,1.750,3.770,4.350
436,17,14,1,5,8,10,25,-15,0,2,3,4,10,11,14,5,4,5,16,24,-8,2,1,2,6,9,2,3.040,3.320,2.300
437,2,14,8,3,3,27,19,8,4,0,1,12,7,14,14,4,4,6,14,20,-6,2,2,1,7,5,0,1.460,4.290,6.660
438,7,14,6,2,6,19,17,2,2,0,3,7,7,6,14,6,2,6,27,25,2,3,0,2,9,9,0,2.000,3.420,3.640
439,4,14,7,3,4,24,18,6,1,1,3,6,10,9,14,5,5,4,21,24,-3,2,2,1,9,6,1,1.450,4.380,6.620
440,16,14,3,3,8,21,32,-11,1,1,3,8,12,12,14,5,3,6,22,23,-1,2,1,2,7,9,2,2.550,3.320,2.660
441,15,14,4,3,7,13,22,-9,2,1,2,7,6,11,14,6,2,6,15,17,-2,2,1,2,4,6,1,1.940,3.480,3.770
442,9,15,6,3,6,16,18,-2,2,2,1,5,4,16,15,3,3,9,22,36,-14,0,1,4,6,14,0,2.020,3.470,3.670
443,17,15,1,5,9,11,26,-15,0,2,3,6,11,1,15,12,2,1,41,6,35,3,2,0,11,2,2,11.760,5.380,1.270
444,3,15,7,6,2,30,16,14,3,2,0,10,5,15,15,4,4,7,14,23,-9,2,2,1,8,6,2,1.280,5.560,10.150
445,5,15,7,3,5,27,26,1,1,1,3,6,12,9,15,6,3,6,26,24,2,2,1,2,9,9,0,2.390,3.490,2.800
446,11,15,5,5,5,20,17,3,2,2,1,6,4,18,15,1,5,9,10,26,-16,0,1,4,3,10,0,1.700,3.640,5.060
447,14,15,4,4,7,14,21,-7,1,2,2,6,6,13,15,4,6,5,18,19,-1,2,2,1,9,4,0,1.910,3.440,4.030
448,8,15,6,4,5,17,24,-7,3,0,2,7,9,4,15,7,4,4,25,19,6,1,2,2,5,8,0,2.910,3.360,2.380
449,12,15,6,2,7,28,27,1,2,0,3,8,11,2,15,9,3,3,28,19,9,4,0,1,10,5,0,2.830,3.420,2.400
450,11,15,5,6,4,22,25,-3,2,2,1,9,6,9,15,7,2,6,21,18,3,3,0,2,8,6,0,2.380,3.300,2.930
451,1,16,13,2,1,43,6,37,3,2,0,11,2,8,16,6,6,4,24,25,-1,2,2,1,7,4,1,1.170,7.420,16.320
452,15,16,4,6,6,18,21,-3,2,1,2,8,5,10,16,7,2,7,31,29,2,2,0,3,7,11,0,2.810,3.240,2.510
453,18,16,1,5,10,10,27,-17,0,1,4,1,7,17,16,1,5,10,11,28,-17,0,2,3,5,10,1,2.370,3.200,3.060
454,2,16,9,3,4,30,22,8,4,0,1,11,5,8,16,7,3,6,18,18,0,3,1,1,7,4,0,1.610,3.870,5.470
455,11,16,7,2,7,21,20,1,2,0,3,6,7,7,16,7,4,5,20,25,-5,4,0,1,8,6,0,2.260,3.350,3.130
456,5,16,7,4,5,26,22,4,0,2,3,4,10,9,16,6,5,5,21,17,4,3,1,1,7,4,2,1.660,3.770,5.170
457,14,16,5,4,7,17,25,-8,2,2,1,8,7,4,16,8,3,5,31,27,4,2,1,2,10,11,2,2.090,3.520,3.330
458,16,16,3,3,10,22,38,-16,0,0,5,5,15,4,16,7,6,3,32,19,13,2,2,1,9,7,2,6.650,4.290,1.480
459,12,16,6,3,7,27,28,-1,2,1,2,9,11,14,16,5,4,7,16,21,-5,2,2,1,7,4,1,1.860,3.600,4.080
460,7,17,7,4,6,27,25,2,0,2,3,5,11,11,17,7,2,8,32,31,1,2,0,3,7,11,0,1.690,3.840,4.910
461,1,17,13,3,1,44,7,37,3,2,0,11,2,18,17,1,6,10,11,28,-17,0,2,3,1,5,0,1.100,9.030,24.560
462,16,17,3,3,11,23,41,-18,0,0,5,5,15,8,17,6,7,4,25,26,-1,2,3,0,7,3,1,2.420,3.320,2.890
463,2,17,10,3,4,33,22,11,4,0,1,12,5,4,17,9,3,5,33,27,6,2,1,2,8,9,0,1.650,3.960,4.990
464,7,17,8,2,7,24,21,3,3,0,2,9,7,6,17,7,5,5,24,18,6,3,1,1,8,4,1,2.120,3.320,3.470
465,12,17,6,4,7,28,29,-1,1,2,2,8,11,3,17,8,6,3,35,20,15,2,2,1,9,7,2,4.860,3.840,1.680
466,15,17,5,4,8,17,27,-10,1,2,2,5,8,9,17,7,4,6,21,28,-7,3,0,2,7,8,0,2.120,3.450,3.340
467,14,17,5,6,6,20,22,-2,3,1,1,9,4,17,17,1,6,10,12,29,-17,0,3,2,4,7,2,2.330,3.240,3.100
468,15,17,5,5,7,17,22,-5,2,2,1,7,4,10,17,7,3,7,18,21,-3,2,1,2,6,7,1,2.310,3.270,3.100
469,3,18,9,6,3,40,20,20,2,2,1,12,6,15,18,5,6,7,18,23,-5,2,2,1,8,5,0,1.200,6.580,13.990
470,17,18,2,6,10,15,31,-16,1,2,2,6,8,5,18,8,4,6,32,29,3,1,1,3,9,14,1,3.660,3.470,2.000
471,4,18,9,3,6,34,30,4,2,0,3,8,11,16,18,3,4,11,23,41,-18,0,1,4,4,13,0,1.970,3.490,3.720
472,6,18,7,6,5,24,18,6,2,2,1,5,4,3,18,11,3,4,36,23,13,4,0,1,13,5,1,2.750,3.310,2.530
473,18,18,1,6,11,11,30,-19,0,1,4,1,7,7,18,8,3,7,24,21,3,3,1,1,8,5,2,3.050,3.260,2.330
